Lambda_GeV,mrho_GeV,theta_rad,theta_deg,Deltakappa_pct,sigmaBR_WW_fb,fk_profile
3025.6410256410254,1000.0,-0.7350798352808824,-42.11697216676631,-25.82227854756344,29.310410250779587,fk_plus30pct
3115.3846153846152,1000.0,-0.7379194229152526,-42.27966855377326,-26.013013264625094,29.487036211371624,fk_plus30pct
3205.128205128205,1000.0,-0.7405265488697963,-42.42904586762763,-26.188658916336315,29.64928704644414,fk_plus30pct
3294.871794871795,1000.0,-0.7429257201779839,-42.56650825791566,-26.350737678835877,29.79866349717722,fk_plus30pct
3384.6153846153848,1000.0,-0.7451383297188993,-42.69328144632049,-26.500588830131598,29.936478485516393,fk_plus30pct
3474.358974358974,1000.0,-0.7471831131849768,-42.81043890894486,-26.63939373490204,30.06388405260794,fk_plus30pct
3564.102564102564,1000.0,-0.749076530968396,-42.9189237567898,-26.768197092032654,30.18189401780391,fk_plus30pct
3653.846153846154,1000.0,-0.7508330884470176,-43.01956708678696,-26.88792503458326,30.291403089070513,fk_plus30pct
3743.5897435897436,1000.0,-0.7524656055611045,-43.11310342740702,-26.999400578502165,30.39320302563756,fk_plus30pct
3833.333333333333,1000.0,-0.7539854445035787,-43.200183784350415,-27.103356836440597,30.48799634677931,fk_plus30pct
3923.076923076923,1000.0,-0.7554027026920477,-43.281386697030044,-27.200448345325178,30.576407992989576,fk_plus30pct
4012.8205128205127,1000.0,-0.7567263768648363,-43.3572276405813,-27.291260799459128,30.658995274173318,fk_plus30pct
4102.5641025641025,1000.0,-0.757964503077971,-43.428167047098434,-27.37631943334525,30.736256380953087,fk_plus30pct
4192.3076923076915,1000.0,-0.7591242765219216,-43.49461717062815,-27.45609625874813,30.808637687374897,fk_plus30pct
4282.051282051281,1000.0,-0.7602121543836065,-43.55694798072842,-27.531016327478586,30.876540034198907,fk_plus30pct
4371.794871794871,1000.0,-0.7612339444173342,-43.615492237209544,-27.60146316389509,30.940324149944757,fk_plus30pct
4461.538461538461,1000.0,-0.7621948814316316,-43.67054987250669,-27.667783488239937,31.00031534059915,fk_plus30pct
4551.282051282051,1000.0,-0.763099693526445,-43.72239178679189,-27.730291332877343,31.056807557307607,fk_plus30pct
4641.025641025641,1000.0,-0.7639526596104851,-43.77126314347518,-27.789271637618228,31.11006693358946,fk_plus30pct
4730.7692307692305,1000.0,-0.7647576594783868,-43.81738623841454,-27.844983397057455,31.160334868931784,fk_plus30pct
4820.51282051282,1000.0,-0.7655182175214481,-43.860963004356684,-27.89766242176347,31.20783072346262,fk_plus30pct
4910.25641025641,1000.0,-0.7662375409756399,-43.902177202386646,-27.947523765873626,31.252754178316593,fk_plus30pct
5000.0,1000.0,-0.7669185534696827,-43.941196344090976,-27.994763865855255,31.295287307912847,fk_plus30pct
1500.0,1179.4871794871794,-0.5248138277995998,-30.069617363022626,-13.458276144575054,10.762374852058901,fk_plus30pct
1589.7435897435898,1179.4871794871794,-0.5491442508316637,-31.46364791652778,-14.702850098829368,11.576971219491861,fk_plus30pct
1679.4871794871794,1179.4871794871794,-0.5706712088731267,-32.69705175805882,-15.846142027704357,12.314878231489098,fk_plus30pct
1769.2307692307693,1179.4871794871794,-0.5897039660798492,-33.78754841850122,-16.88946555778026,12.97957389099589,fk_plus30pct
1858.974358974359,1179.4871794871794,-0.6065409279496325,-34.752235273462496,-17.837529989931934,13.576389426015536,fk_plus30pct
1948.7179487179487,1179.4871794871794,-0.6214572228995341,-35.60687602006416,-18.69691049138954,14.111461277233943,fk_plus30pct
2038.4615384615386,1179.4871794871794,-0.634699445393583,-36.36559948034637,-19.475005765715803,14.591069933168336,fk_plus30pct
2128.205128205128,1179.4871794871794,-0.6464846853744031,-37.040843991796194,-20.179370398181806,15.021254668743557,fk_plus30pct
2217.948717948718,1179.4871794871794,-0.6570019075810908,-37.643436436440666,-20.817314071348967,15.4076117338281,fk_plus30pct
2307.6923076923076,1179.4871794871794,-0.6664144637573406,-38.18273617976958,-21.395680955502495,15.755207913393344,fk_plus30pct
2397.4358974358975,1179.4871794871794,-0.6748630167602987,-38.666802609831656,-21.920745573364663,16.068562867390646,fk_plus30pct
2487.1794871794873,1179.4871794871794,-0.6824684754513457,-39.10256329408974,-22.39818088348704,16.35166992526795,fk_plus30pct
2576.923076923077,1179.4871794871794,-0.6893347356005839,-39.495971021679956,-22.833069017565244,16.608036367691227,fk_plus30pct
