Lambda_GeV,mrho_GeV,theta_rad,theta_deg,Deltakappa_pct,sigmaBR_WW_fb,fk_profile
3833.333333333333,1358.974358974359,-0.7099106016229288,-40.674881304586954,-24.15798541587605,11.778634083852335,central
3923.076923076923,1358.974358974359,-0.7132765262795935,-40.867734581572854,-24.37779414092478,11.86154299486291,central
4012.8205128205127,1358.974358974359,-0.7164251163642933,-41.0481355048429,-24.584185636212432,11.939172052014598,central
4102.5641025641025,1358.974358974359,-0.719374342781363,-41.21711373136948,-24.77818692521696,12.01194740356307,central
4192.3076923076915,1358.974358974359,-0.7221404043186344,-41.375597383328596,-24.960734171564724,12.08025484502768,central
4282.051282051281,1358.974358974359,-0.7247379258162138,-41.5244244023344,-25.132681306049566,12.144444032987074,central
4371.794871794871,1358.974358974359,-0.7271801322710427,-41.664352524895705,-25.29480786666687,12.204832246694414,central
4461.538461538461,1358.974358974359,-0.7294790018994308,-41.79606805225315,-25.447826099238625,12.2617077410184,central
4551.282051282051,1358.974358974359,-0.7316454008176871,-41.92019356701094,-25.592387372418234,12.315332732396445,central
4641.025641025641,1358.974358974359,-0.7336892016713406,-42.037294730090515,-25.72908796303951,12.365946056775261,central
4730.7692307692305,1358.974358974359,-0.7356193882479207,-42.14788627460137,-25.858474267316154,12.413765535368313,central
4820.51282051282,1358.974358974359,-0.7374441478461992,-42.25243729820871,-25.98104749128852,12.45899008077341,central
4910.25641025641,1358.974358974359,-0.7391709529442041,-42.35137594236607,-26.09726787082839,12.501801572751196,central
5000.0,1358.974358974359,-0.7408066335065756,-42.44509353522154,-26.207558467910996,12.542366529877109,central
1500.0,1538.4615384615386,-0.3324130134884234,-19.045862728111967,-5.474233013901985,3.0277656159302477,central
1589.7435897435898,1538.4615384615386,-0.3609595209344934,-20.681457124610557,-6.444162160261701,3.340882451415459,central
1679.4871794871794,1538.4615384615386,-0.3883320115114406,-22.249785309431246,-7.445807717086616,3.660848527667126,central
1769.2307692307693,1538.4615384615386,-0.4143329193675587,-23.73952759309536,-8.46149229433648,3.981782367674482,central
1858.974358974359,1538.4615384615386,-0.4388358619398259,-25.143442788137698,-9.47530976169606,4.298594659842409,central
1948.7179487179487,1538.4615384615386,-0.4617772255447644,-26.45788609897571,-10.473791307963953,4.60716588440182,central
2038.4615384615386,1538.4615384615386,-0.48314506357749565,-27.682173035570333,-11.446178651051763,4.904383540408855,central
2128.205128205128,1538.4615384615386,-0.5029672982405143,-28.81790342227923,-12.384389807161389,5.188078247366258,central
2217.948717948718,1538.4615384615386,-0.5213006275679449,-29.86832581716442,-13.28278101606638,5.456900217131584,central
2307.6923076923076,1538.4615384615386,-0.53822093574814,-30.837788063950278,-14.137799550881969,5.710170724434327,central
2397.4358974358975,1538.4615384615386,-0.553815519089965,-31.731291872701867,-14.947600179932996,5.947732936570219,central
2487.1794871794873,1538.4615384615386,-0.5681771132311919,-32.55415060407398,-15.711673604365018,6.1698165933047795,central
2576.923076923077,1538.4615384615386,-0.5813995242476269,-33.31173895030299,-16.43051417984882,6.376923331517924,central
2666.6666666666665,1538.4615384615386,-0.5935745895904723,-34.00931880974403,-17.10533877314472,6.569734283411338,central
2756.4102564102564,1538.4615384615386,-0.6047901852268982,-34.65192510443658,-17.737858578670828,6.749038574252808,central
2846.1538461538457,1538.4615384615386,-0.6151290219409233,-35.24429681322512,-18.330100020562355,6.915679906136709,central
2935.8974358974356,1538.4615384615386,-0.6246680154213553,-35.790840880456685,-18.88426819163739,7.070517970989653,central
3025.6410256410254,1538.4615384615386,-0.633478059009385,-36.29561919537708,-19.402645509661532,7.214401553751329,central
3115.3846153846152,1538.4615384615386,-0.6416240683736433,-36.762351151823125,-19.887518572143026,7.3481505717799855,central
3205.128205128205,1538.4615384615386,-0.6491652013267281,-37.19442624278191,-20.34112700919679,7.472544770762247,central
3294.871794871795,1538.4615384615386,-0.6561551830478765,-37.5949226942773,-20.765629131368758,7.588317263512253,central
3384.6153846153848,1538.4615384615386,-0.6626426877407445,-37.96662933274996,-21.163080157671565,7.696151510386009,central
3474.358974358974,1538.4615384615386,-0.6686717432492991,-38.31206876784024,-21.53541969671693,7.796680683056031,central
3564.102564102564,1538.4615384615386,-0.6742821364545549,-38.633520619910264,-21.8844659062851,7.89048862746742,central
3653.846153846154,1538.4615384615386,-0.6795098053531109,-38.93304398448933,-22.21191437088215,7.978111854642962,central
3743.5897435897436,1538.4615384615386,-0.6843872093858464,-39.21249865054516,-22.519340225098826,8.060042149827098,central
3833.333333333333,1538.4615384615386,-0.6889436734843708,-39.47356481289349,-22.808202431219883,8.136729511450575,central
3923.076923076923,1538.4615384615386,-0.6932057039265961,-39.71776116938928,-23.07984941183715,8.20858522061491,central
4012.8205128205127,1538.4615384615386,-0.6971972758099244,-39.94646139192707,-23.33552545999361,8.275984906781135,central
4102.5641025641025,1538.4615384615386,-0.700940093032072,-40.160909022245015,-23.576377515935764,8.339271522132709,central
4192.3076923076915,1538.4615384615386,-0.7044538223119496,-40.36223088033354,-23.803462023493516,8.398758170365145,central
4282.051282051281,1538.4615384615386,-0.7077563031268904,-40.55144909295257,-24.017751670540555,8.45473075901905,central
4371.794871794871,1538.4615384615386,-0.7108637355874603,-40.729491858065174,-24.22014188484396,8.507450460617855,central
4461.538461538461,1538.4615384615386,-0.7137908482869035,-40.89720306190242,-24.411457005024616,8.557155978804046,central
4551.282051282051,1538.4615384615386,-0.7165510480973452,-41.05535086165354,-24.592456081014546,8.60406562286992,central
4641.025641025641,1538.4615384615386,-0.7191565537723497,-41.20463534032868,-24.76383828287624,8.6483791986362,central
4730.7692307692305,1538.4615384615386,-0.7216185150776597,-41.34569533244746,-24.926247913828746,8.690279726332733,central
4820.51282051282,1538.4615384615386,-0.7239471190237405,-41.479114510715405,-25.080279034817476,8.729934997552125,central
4910.25641025641,1538.4615384615386,-0.726151684624667,-41.605426815308206,-25.226479715472294,8.767498983888851,central
5000.0,1538.4615384615386,-0.7282407474638593,-41.725121299131544,-25.365355930936072,8.803113109836762,central
1500.0,1717.9487179487178,-0.2803065691452491,-16.060383381814756,-3.9029328965091703,2.1434341944642443,central
1589.7435897435898,1717.9487179487178,-0.30709470191085714,-17.595230330320213,-4.678416429286136,2.3264153057970614,central
1679.4871794871794,1717.9487179487178,-0.3333931591057024,-19.102020935290298,-5.506263005176015,2.5201157202008138,central
1769.2307692307693,1717.9487179487178,-0.35896002802711907,-20.566894619851666,-6.373732716440628,2.721274378415962,central
1858.974358974359,1717.9487179487178,-0.3835991820606916,-21.97861415674811,-7.267638684676125,2.926622518223804,central
1948.7179487179487,1717.9487179487178,-0.4071624861255989,-23.328692031050757,-8.175181129234854,3.133087937256085,central
2038.4615384615386,1717.9487179487178,-0.4295482431112105,-24.6113014275318,-9.084601882759957,3.337943814122638,central
2128.205128205128,1717.9487179487178,-0.45069684531266907,-25.823027076276457,-9.98562199419818,3.5388965674478245,central
2217.948717948718,1717.9487179487178,-0.4705847232780792,-26.962518547165686,-10.869667735714438,3.734118296875394,central
2307.6923076923076,1717.9487179487178,-0.4892175878358726,-28.03010304656614,-11.729918807609675,3.922235832355678,central
2397.4358974358975,1717.9487179487178,-0.506623737437735,-29.027401956326177,-12.561225519078778,4.10229049301302,central
2487.1794871794873,1717.9487179487178,-0.5228479428139178,-29.956980450334907,-13.359942396948732,4.273681589145186,central
2576.923076923077,1717.9487179487178,-0.5379461855624599,-30.82204603789037,-14.123718842891918,4.436103989387816,central
2666.6666666666665,1717.9487179487178,-0.5519813461555654,-31.626201504663644,-14.851277498560368,4.589486926769995,central
2756.4102564102564,1717.9487179487178,-0.5650198154821768,-32.37325076838926,-15.542200926502069,4.733938373819549,central
2846.1538461538457,1717.9487179487178,-0.5771289344190949,-33.067052177096606,-16.196738706977996,4.869697105280732,central
2935.8974358974356,1717.9487179487178,-0.5883751348515718,-33.71141199743573,-16.815640658059927,4.997093036803607,central
3025.6410256410254,1717.9487179487178,-0.5988226499158552,-34.310010517018526,-17.400017540108415,5.116515484040865,central
3115.3846153846152,1717.9487179487178,-0.6085326703320328,-34.86635370585137,-17.951227941016835,5.2283884839416945,central
3205.128205128205,1717.9487179487178,-0.6175628399061911,-35.38374431073808,-18.470788614876955,5.333152117233481,central
3294.871794871795,1717.9487179487178,-0.625967001702921,-35.86526731203578,-18.960304962856444,5.431248753298754,central
3384.6153846153848,1717.9487179487178,-0.6337951241969703,-36.313785692456236,-19.421418283708025,5.523113222633789,central
3474.358974358974,1717.9487179487178,-0.641093352503042,-36.731943372317055,-19.855766653672134,5.609166052510526,central
3564.102564102564,1717.9487179487178,-0.6479041430413002,-37.122172925306884,-20.26495666844902,5.689809044495452,central
3653.846153846154,1717.9487179487178,-0.6542664507151037,-37.48670630297952,-20.650543697845848,5.765422609244478,central
3743.5897435897436,1717.9487179487178,-0.6602159461027287,-37.827587278922984,-21.014018711604976,5.836364395368207,central
3833.333333333333,1717.9487179487178,-0.6657852466423423,-38.146684694682776,-21.356800104514452,5.902968851925703,central
3923.076923076923,1717.9487179487178,-0.6710041506790927,-38.445705869672366,-21.680229268589258,5.965547448337417,central
4012.8205128205127,1717.9487179487178,-0.675899866875202,-38.72620974540327,-21.98556892801501,6.024389342938957,central
4102.5641025641025,1717.9487179487178,-0.6804972341414163,-38.989619486628946,-22.27400347198487,6.07976234441281,central
4192.3076923076915,1717.9487179487178,-0.6848189291632688,-39.237234371723794,-22.546640697241692,6.131914051422729,central
4282.051282051281,1717.9487179487178,-0.6888856599531199,-39.470240882398166,-22.804514512497743,6.181073087241286,central
4371.794871794871,1717.9487179487178,-0.6927163448027911,-39.68972295692903,-23.04858826721211,6.227450370009775,central
4461.538461538461,1717.9487179487178,-0.6963282766520196,-39.896671407778705,-23.279758453114752,6.271240377173357,central
4551.282051282051,1717.9487179487178,-0.69973727330825,-40.09199252855492,-23.498858593246,6.312622375951142,central
4641.025641025641,1717.9487179487178,-0.7029578142157565,-40.27651593030427,-23.70666318420439,6.351761601510755,central
4730.7692307692305,1717.9487179487178,-0.7060031646228901,-40.45100165577148,-23.903891596090098,6.388810371667375,central
4820.51282051282,1717.9487179487178,-0.7088854880692644,-40.616146624440326,-24.0912118639794,6.423909132074725,central
4910.25641025641,1717.9487179487178,-0.7116159481346142,-40.77259046231388,-24.269244326798756,6.45718742952499,central
5000.0,1717.9487179487178,-0.7142048003757028,-40.92092076951124,-24.438565085869147,6.488764813511228,central
1500.0,1897.4358974358975,-0.23745357720872548,-13.605087804343805,-2.805988362330891,1.7062421091989959,central
1589.7435897435898,1897.4358974358975,-0.26186225595368134,-15.003602079920455,-3.4090447095509235,1.8131615442202746,central
1679.4871794871794,1897.4358974358975,-0.28627143195565347,-16.40214484622547,-4.069659547967863,1.929522098036159,central
1769.2307692307693,1897.4358974358975,-0.31045606142738097,-17.78782204404316,-4.780565462552744,2.053848852858398,central
1858.974358974359,1897.4358974358975,-0.33421215393015774,-19.148945882174647,-5.533096399418169,2.1844476240082367,central
1948.7179487179487,1897.4358974358975,-0.3573628629852381,-20.47538380376605,-6.317743632035954,2.3195165387099625,central
2038.4615384615386,1897.4358974358975,-0.37976223011835625,-21.75877300425777,-7.1247196959012165,2.45725401805638,central
2128.205128205128,1897.4358974358975,-0.40129655046093593,-22.9925986745703,-7.944468055837706,2.595951479666738,central
2217.948717948718,1897.4358974358975,-0.42188363502383414,-24.172151732503295,-8.768075096044948,2.7340634989229877,central
2307.6923076923076,1897.4358974358975,-0.44147044112153505,-25.294393056042665,-9.58756335845814,2.870252908833812,central
2397.4358974358975,1897.4358974358975,-0.46002961795228886,-26.35775555968184,-10.39606517013426,3.0034122630107656,central
2487.1794871794873,1897.4358974358975,-0.47755548986627283,-27.36191405263999,-11.187890464612316,3.13266565725598,central
2576.923076923077,1897.4358974358975,-0.49405991133194527,-28.30754774592814,-11.958510720074056,3.2573560523584235,central
2666.6666666666665,1897.4358974358975,-0.5095683114993839,-29.19611362252235,-12.704483317718573,3.3770232552854456,central
2756.4102564102564,1897.4358974358975,-0.5241161306277715,-30.02964225969865,-13.423338961730147,3.4913770181268915,central
2846.1538461538457,1897.4358974358975,-0.5377457523348281,-30.810562059872886,-14.113450903825209,3.600268695446513,central
2935.8974358974356,1897.4358974358975,-0.5505039615398483,-31.5415536014655,-14.773900045100252,3.7036638469395187,central
3025.6410256410254,1897.4358974358975,-0.5624399081325688,-32.22543296572194,-15.4043455142723,3.8016172503971752,central
3115.3846153846152,1897.4358974358975,-0.5736035270981631,-32.86506121654269,-16.004906554758293,3.8942510700067223,central
3205.128205128205,1897.4358974358975,-0.5840443520189477,-33.463276419138666,-16.576058666762084,3.9817364132437376,central
3294.871794871795,1897.4358974358975,-0.5938106556458287,-34.022844398402256,-17.118544911946433,4.064278178413728,central
3384.6153846153848,1897.4358974358975,-0.6029488545179074,-34.54642462612357,-17.633301963644143,4.142102904058805,central
3474.358974358974,1897.4358974358975,-0.6115031213776108,-35.036548014013206,-18.12139971015665,4.21544924081862,central
3564.102564102564,1897.4358974358975,-0.6195151573150925,-35.495603858538054,-18.58399283614336,4.284560641879811,central
3653.846153846154,1897.4358974358975,-0.6270240838867107,-35.92583365976541,-19.022282687159876,4.3496798837744866,central
3743.5897435897436,1897.4358974358975,-0.6340664231597372,-36.329329978009056,-19.437487765383167,4.41104506646241,central
3833.333333333333,1897.4358974358975,-0.6406761403920799,-36.70803887919718,-19.830821339019145,4.46888678804055,central
3923.076923076923,1897.4358974358975,-0.6468847297542984,-37.06376484638213,-20.20347482546938,4.523426237433063,central
4012.8205128205127,1897.4358974358975,-0.6527213281725905,-37.398177302463,-20.556605798183504,4.5748739936821545,central
4102.5641025641025,1897.4358974358975,-0.6582128461175768,-37.71281810383106,-20.89132965087954,4.623429360828389,central
4192.3076923076915,1897.4358974358975,-0.6633841071149627,-38.009109533741885,-21.20871412061196,4.66928010205223,central
4282.051282051281,1897.4358974358975,-0.6682579900445258,-38.28836245544671,-21.509776018644033,4.712602465764191,central
4371.794871794871,1897.4358974358975,-0.6728555700478928,-38.55178438561338,-21.795479644255124,4.753561420125754,central
4461.538461538461,1897.4358974358975,-0.6771962551922444,-38.80048732457986,-22.06673646243299,4.792311031695311,central
4551.282051282051,1897.4358974358975,-0.6812979170283192,-39.03549523677683,-22.32440571380776,4.8289949392126985,central
4641.025641025641,1897.4358974358975,-0.6851770139121731,-39.25775111654401,-22.569295696516544,4.8637468856242805,central
4730.7692307692305,1897.4358974358975,-0.6888487064916643,-39.468123605018356,-22.802165517335215,4.896691280903697,central
4820.51282051282,1897.4358974358975,-0.6923269651384565,-39.66741314553443,-23.02372715562293,4.927943775556083,central
4910.25641025641,1897.4358974358975,-0.6956246693719467,-39.85635768019585,-23.234647720404432,4.957611830337991,central
5000.0,1897.4358974358975,-0.6987536995018995,-40.03563790061141,-23.43555181000688,4.985795272037074,central
1500.0,2076.923076923077,-0.20255057240518096,-11.605292936775864,-2.0443329992666515,1.4823178642305053,central
1589.7435897435898,2076.923076923077,-0.22443653674352657,-12.859266323936897,-2.5080335444458646,1.5455425681915067,central
1679.4871794871794,2076.923076923077,-0.24662984621621512,-14.130849290149662,-3.02592928959885,1.615802041371201,central
1769.2307692307693,2076.923076923077,-0.2689464705290483,-15.409497676254045,-3.59486291130533,1.6925541221400573,central
1858.974358974359,2076.923076923077,-0.29120749484636255,-16.684960417274244,-4.210210882220366,1.7750593509610326,central
1948.7179487179487,2076.923076923077,-0.31324481979291374,-17.947606128469992,-4.866130216567067,1.8624226374292958,central
2038.4615384615386,2076.923076923077,-0.33490601385328234,-19.18870112734296,-5.555879479114145,1.9536442912611598,central
2128.205128205128,2076.923076923077,-0.3560579627604044,-20.40061852819741,-6.272177352121611,2.0476744811284533,central
2217.948717948718,2076.923076923077,-0.37658913569300095,-21.576968085688424,-7.007560952155045,2.143465362563015,central
2307.6923076923076,2076.923076923077,-0.3964104665810181,-22.7126466899041,-7.754711265923997,2.2400162366916216,central
2397.4358974358975,2076.923076923077,-0.41545499735930586,-23.803817926306987,-8.506722457753968,2.336408773299564,central
2487.1794871794873,2076.923076923077,-0.4336765286889281,-24.847834767759743,-9.257302751300934,2.431831111422287,central
2576.923076923077,2076.923076923077,-0.45104756775916394,-25.843121992241116,-10.000904750834017,2.525591179878072,central
