Lambda_GeV,mrho_GeV,theta_rad,theta_deg,Deltakappa_pct,sigmaBR_WW_fb
1769.2307692307693,2794.871794871795,-0.1588801981852777,-9.103164804218494,-1.2594930814547878,1.244787471145287
1858.974358974359,2794.871794871795,-0.17415708337403346,-9.978465849640116,-1.512705229678868,1.2537231393378288
1948.7179487179487,2794.871794871795,-0.1898329010274376,-10.876624041596845,-1.7964220465360503,1.2637080376872378
2038.4615384615386,2794.871794871795,-0.20583741003893122,-11.793614861134522,-2.1109827929838065,1.2747447591647585
2128.205128205128,2794.871794871795,-0.2220973132866582,-12.725238692520337,-2.4562392572380465,1.2868177142759707
2217.948717948718,2794.871794871795,-0.2385374878823217,-13.66719131131005,-2.8315421117809825,1.299892947222452
2307.6923076923076,2794.871794871795,-0.25508232354213856,-14.615140567355098,-3.2357473325935193,1.3139187377385855
2397.4358974358975,2794.871794871795,-0.27165710309447166,-15.564805482063521,-3.667242817359062,1.3288269705491558
2487.1794871794873,2794.871794871795,-0.2881893553152285,-16.51203376015867,-4.123993766302936,1.3445351916275756
2576.923076923077,2794.871794871795,-0.30461011289146633,-17.45287386568457,-4.603603949551472,1.3609492158499055
2666.6666666666665,2794.871794871795,-0.32085501697204455,-18.38363830809655,-5.103388860411706,1.3779661113285189
2756.4102564102564,2794.871794871795,-0.3368652232318333,-19.300955555916378,-5.620456073384627,1.395477366127569
2846.1538461538457,2794.871794871795,-0.3525880808113,-20.201808937105096,-6.151787943130548,1.4133720443196351
2935.8974358974356,2794.871794871795,-0.3679775728104789,-21.083561877508394,-6.694322071824155,1.4315397582741682
3025.6410256410254,2794.871794871795,-0.3829945232540218,-21.943969759080513,-7.245025647801828,1.4498733179981607
3115.3846153846152,2794.871794871795,-0.39760658906018304,-22.781179459740976,-7.8009606875292565,1.4682709602702295
3205.128205128205,2794.871794871795,-0.4117880655868259,-23.59371821198146,-8.35933825246764,1.48663810412711
3294.871794871795,2794.871794871795,-0.4255195404554574,-24.380473768444002,-8.917560731789631,1.5048886198119809
3384.6153846153848,2794.871794871795,-0.43878743276769894,-25.140668000969512,-9.473252180515013,1.5229456319542316
3474.358974358974,2794.871794871795,-0.45158345410617395,-25.873826018223472,-10.024277417792415,1.5407419026188343
3564.102564102564,2794.871794871795,-0.4639040246382719,-26.579742710905936,-10.568751096183826,1.5582198555894993
3653.846153846154,2794.871794871795,-0.4757496730494613,-27.25844837046294,-11.105038254859744,1.5753313106493485
3743.5897435897436,2794.871794871795,-0.4871244436856372,-27.910174720845156,-11.631747993558994,1.5920369972233401
3833.333333333333,2794.871794871795,-0.4980353288031525,-28.53532238883088,-12.147721887321417,1.6083059123665244
3923.076923076923,2794.871794871795,-0.5084917386631429,-29.134430542667314,-12.65201864486235,1.6241145805079287
4012.8205128205127,2794.871794871795,-0.5185050176504812,-29.708149167728827,-13.143896333884786,1.639446263139809
4102.5641025641025,2794.871794871795,-0.5280880107924613,-30.2572142298671,-13.622793286432334,1.654290156987103
4192.3076923076915,2794.871794871795,-0.5372546820344868,-30.782425804219105,-14.088308580936959,1.668640609957363
4282.051282051281,2794.871794871795,-0.5460197833608083,-31.284629117221847,-14.54018279187136,1.6824963758910019
4371.794871794871,2794.871794871795,-0.5543985722435736,-31.764698357635435,-14.978279513348037,1.6958599220781179
4461.538461538461,2794.871794871795,-0.5624065738572346,-32.223523052432164,-15.40256800490919,1.7087367977611738
4551.282051282051,2794.871794871795,-0.5700593838970223,-32.66199676912734,-15.813107177618402,1.721135067352354
4641.025641025641,2794.871794871795,-0.5773725075852795,-33.08100789152162,-16.210031035340798,1.7330648087332077
4730.7692307692305,2794.871794871795,-0.5843612304457897,-33.481432215615456,-16.593535607198774,1.7445376746074275
4820.51282051282,2794.871794871795,-0.591040516596747,-33.86412712222548,-16.9638673492721,1.7555665132709188
4910.25641025641,2794.871794871795,-0.597424930595832,-34.2299270990373,-17.321312953115996,1.7661650441802323
5000.0,2794.871794871795,-0.6035285792183429,-34.579640404738015,-17.66619047216793,1.7763475831923938
1500.0,2974.358974358974,-0.10287284356403625,-5.8941797627288315,-0.5286746112312501,1.2156548465878203
1589.7435897435898,2974.358974358974,-0.11513037119524326,-6.596484363261982,-0.6620183790848833,1.2195902505838099
1679.4871794871794,2974.358974358974,-0.12794808085784456,-7.330885029953091,-0.8174195114719285,1.2241699773010946
1769.2307692307693,2974.358974358974,-0.14128540323381175,-8.095057312101407,-0.9964190956546437,1.2294362729446469
1858.974358974359,2974.358974358974,-0.1550970665293041,-8.886407326988868,-1.2003459020646812,1.2354243529769486
1948.7179487179487,2974.358974358974,-0.1693333522057965,-9.70208641219443,-1.430266706539851,1.2421609093990011
2038.4615384615386,2974.358974358974,-0.18394051565733188,-10.539015228625153,-1.6869412610463042,1.2496627954734087
2128.205128205128,2974.358974358974,-0.19886136913189195,-11.393917159450556,-1.9707846493462577,1.2579359757390336
2217.948717948718,2974.358974358974,-0.21403601375404085,-12.26336025191058,-2.2818395775636713,1.266974820406864
2307.6923076923076,2974.358974358974,-0.22940269702137017,-13.143806348242853,-2.6197607036741677,1.2767618057745937
2397.4358974358975,2974.358974358974,-0.2448987627349367,-14.031665512687594,-2.983812425992205,1.2872676572359527
2487.1794871794873,2974.358974358974,-0.26046165307840113,-14.92335344639301,-3.3728806869685934,1.2984519411323838
2576.923076923077,2974.358974358974,-0.2760299183748196,-15.815349342217775,-3.7854983939805797,1.3102640794177594
2666.6666666666665,2974.358974358974,-0.2915441894570298,-16.70425159745028,-4.219883119917045,1.322644730659583
2756.4102564102564,2974.358974358974,-0.30694807066226704,-17.586828978631264,-4.673984930112185,1.3355274558757824
2846.1538461538457,2974.358974358974,-0.3221889178067389,-18.460065196213517,-5.145541577759083,1.348840570891046
2935.8974358974356,2974.358974358974,-0.33721847431553914,-19.321195352121144,-5.632137974548035,1.3625090798177582
3025.6410256410254,2974.358974358974,-0.35199334892601386,-20.16773331013634,-6.1312667946104344,1.376456587009047
3115.3846153846152,2974.358974358974,-0.3664753289190875,-20.99748964273236,-6.640387286564319,1.390607096149638
3205.128205128205,2974.358974358974,-0.3806315326281833,-21.808580369190988,-7.156979797807306,1.4048866228182573
3294.871794871795,2974.358974358974,-0.3944344132222153,-22.59942717235205,-7.678594085285773,1.419224568150359
3384.6153846153848,2974.358974358974,-0.40786163195295694,-23.368750136222552,-8.202890120352446,1.4335548234244126
3474.358974358974,2974.358974358974,-0.42089582300767625,-24.11555427302514,-8.727670721069957,1.4478165961563683
3564.102564102564,2974.358974358974,-0.43352427390037857,-24.8391112109652,-9.250905907431806,1.4619549659254047
3653.846153846154,2974.358974358974,-0.4457385452579436,-25.5389374095812,-9.770749336528317,1.4759211917070019
3743.5897435897436,2974.358974358974,-0.4575340523194953,-26.214770181424875,-10.285547517987458,1.4896728016697
3833.333333333333,2974.358974358974,-0.468909627918561,-26.86654265278334,-10.793842733862046,1.5031735014473655
3923.076923076923,2974.358974358974,-0.4798670835874618,-27.494358616813056,-11.29437070246675,1.516392938433264
4012.8205128205127,2974.358974358974,-0.49041078207965555,-28.09846804087421,-11.786054050879214,1.5293063584406645
4102.5641025641025,2974.358974358974,-0.5005472313336525,-28.679243802376767,-12.267992617477985,1.5418941879582782
4192.3076923076915,2974.358974358974,-0.5102847069002447,-29.23716005545426,-12.739451515457134,1.554141570952993
4282.051282051281,2974.358974358974,-0.5196329072425098,-29.7727724811088,-13.199847769889772,1.566037884367287
4371.794871794871,2974.358974358974,-0.5286026441493499,-30.286700549213467,-13.648736210295853,1.5775762516056178
4461.538461538461,2974.358974358974,-0.5372055687830278,-30.779611822192344,-14.0857951696431,1.5887530687376197
4551.282051282051,2974.358974358974,-0.5454539325806567,-31.252208255684973,-14.510812417460405,1.599567554071884
4641.025641025641,2974.358974358974,-0.5533603813003031,-31.705214398257326,-14.923671644303871,1.6100213282749634
4730.7692307692305,2974.358974358974,-0.5609377798864339,-32.13936735693102,-15.324339719715907,1.6201180293521429
4820.51282051282,2974.358974358974,-0.5681990654673017,-32.55540837455395,-15.712854866734471,1.6298629645435612
4910.25641025641,2974.358974358974,-0.5751571256323599,-32.95407585560988,-16.089315832356434,1.639262799464127
5000.0,2974.358974358974,-0.5818246991209577,-33.336099676099856,-16.453872083768463,1.6483252835551645
1500.0,3153.846153846154,-0.09174826133386701,-5.2567881520939,-0.4205920123658502,1.2104523819683821
1589.7435897435898,3153.846153846154,-0.10275604286923005,-5.887487575872241,-0.5274758459856477,1.2131015953573987
1679.4871794871794,3153.846153846154,-0.11429409908318731,-6.548569500716685,-0.6524463402338143,1.2161954951852867
1769.2307692307693,3153.846153846154,-0.12633259003495378,-7.238324223959333,-0.7969353999112583,1.2197677689157644
1858.974358974359,3153.846153846154,-0.138837877144185,-7.954824396917635,-0.9622506238862627,1.223848560769273
1948.7179487179487,3153.846153846154,-0.15177258487885786,-8.695928559349612,-1.1495367086399866,1.2284634784448873
2038.4615384615386,3153.846153846154,-0.1650957728589364,-9.459291000267541,-1.3597380092886024,1.2336326461832878
2128.205128205128,3153.846153846154,-0.17876322373166958,-10.242378251977545,-1.5935640191787726,1.2393698529466095
2217.948717948718,3153.846153846154,-0.19272784643527813,-11.042492195386885,-1.8514595923506016,1.2456818451344025
2307.6923076923076,3153.846153846154,-0.20694018801892183,-11.856799385127946,-2.1335816550914766,1.252567809762806
2397.4358974358975,3153.846153846154,-0.22134904054307072,-12.6823658223881,-2.4397839212150108,1.260019086183011
2487.1794871794873,3153.846153846154,-0.23590212335554048,-13.516196046446995,-2.7696107463238473,1.2680191325290133
2576.923076923077,3153.846153846154,-0.2505468158534293,-14.355275118842924,-3.122300754580931,1.2765437580620127
2666.6666666666665,3153.846153846154,-0.26523091225868134,-15.19661186882709,-3.496800290840363,1.2855616158145076
2756.4102564102564,3153.846153846154,-0.2799033683572859,-16.037281678368117,-3.891786147598786,1.2950349331419848
2846.1538461538457,3153.846153846154,-0.29451501075976133,-16.874467119784352,-4.305696451239205,1.3049204427382115
2935.8974358974356,3153.846153846154,-0.3090191819623249,-17.705494915026435,-4.736768122341339,1.315170464923999
3025.6410256410254,3153.846153846154,-0.3233722990128072,-18.527867944876327,-5.183078994634293,1.3257340846916068
3115.3846153846152,3153.846153846154,-0.3375343094129655,-19.33929137022578,-5.642592511920852,1.3365583645885384
3205.128205128205,3153.846153846154,-0.3514690344096626,-20.13769230121197,-6.113202926173223,1.3475895369264552
3294.871794871795,3153.846153846154,-0.3651443964121113,-20.921232827265857,-6.592779077096733,1.3587741253104495
3384.6153846153848,3153.846153846154,-0.37853253335575243,-21.68831656967967,-7.079205112244525,1.3700599550067176
3474.358974358974,3153.846153846154,-0.39160980797690237,-22.437589213005104,-7.570416866393693,1.3813970229139063
3564.102564102564,3153.846153846154,-0.4043567238889581,-23.16793369657405,-8.06443301600459,1.392738209596339
3653.846153846154,3153.846153846154,-0.41675776294989,-23.878460896342325,-8.55938051928934,1.4040398268736567
3743.5897435897436,3153.846153846154,-0.4288011597184536,-24.568496702182514,-9.053514212557278,1.4152620040201778
3833.333333333333,3153.846153846154,-0.44047862896164985,-25.23756640521149,-9.545230736896738,1.4263689232098942
3923.076923076923,3153.846153846154,-0.4517850614177533,-25.88537726629595,-10.03307720398421,1.4373289202575896
4012.8205128205127,3153.846153846154,-0.4627182015874414,-26.511800054844024,-10.515755173115181,1.4481144700144357
4102.5641025641025,3153.846153846154,-0.4732783194669546,-27.116850240500767,-10.99212060775453,1.4587020772192858
4192.3076923076915,3153.846153846154,-0.48346788607191504,-27.70066940203245,-11.461180518090009,1.4690720935311816
4282.051282051281,3153.846153846154,-0.4932912605079896,-28.263507297796227,-11.922086987820945,1.4792084802597578
4371.794871794871,3153.846153846154,-0.5027543943588582,-28.805704928418375,-12.374129240947973,1.489098534341983
4461.538461538461,3153.846153846154,-0.5118645573724164,-29.32767881977145,-12.816724339163155,1.4987325927152577
4551.282051282051,3153.846153846154,-0.5206300868834188,-29.82990666594926,-13.249407022533621,1.508103727675603
4641.025641025641,3153.846153846154,-0.5290601621341887,-30.31291439879606,-13.671819123533968,1.5172074432861018
4730.7692307692305,3153.846153846154,-0.5371646036408536,-30.777264692438607,-14.083698903100617,1.5260413805526525
4820.51282051282,3153.846153846154,-0.5449536969814512,-31.223546867088306,-14.484870581370057,1.5346050369949944
4910.25641025641,3153.846153846154,-0.5524380398257488,-31.652368124495496,-14.875234267649551,1.5428995044513354
5000.0,3153.846153846154,-0.5596284106520416,-32.064346025976064,-15.254756435211391,1.5509272274732353
1500.0,3333.333333333333,-0.08230294800884698,-4.715611562391574,-0.3384976222467917,1.2071280995423652
1589.7435897435898,3333.333333333333,-0.09222938910495741,-5.284354742783917,-0.425011610942605,1.2089460373344347
1679.4871794871794,3333.333333333333,-0.10265285485350503,-5.8815753380748665,-0.5264179213165465,1.211074900967799
1769.2307692307693,3333.333333333333,-0.1135512062746592,-6.506004878157404,-0.6440014031055985,1.2135406627186556
1858.974358974359,3333.333333333333,-0.12489929159516047,-7.156202272576491,-0.7789782008694179,1.2163675722448606
1948.7179487179487,3333.333333333333,-0.13666891411094823,-7.830551969193275,-0.9324668326108232,1.219577517763526
2038.4615384615386,3333.333333333333,-0.14882887156020946,-8.52726621009461,-1.1054588927400189,1.2231893865546117
2128.205128205128,3333.333333333333,-0.16134507407207357,-9.244391789555463,-1.2987904406321915,1.2272184501991388
2217.948717948718,3333.333333333333,-0.17418074485265886,-9.97982155250239,-1.513115258697162,1.2316758024091405
2307.6923076923076,3333.333333333333,-0.18729670418352323,-10.73131066642615,-1.7488812191009062,1.2365678780240033
2397.4358974358975,3333.333333333333,-0.20065173323417917,-11.496497466303342,-2.0063109699757886,1.241896080381823
2487.1794871794873,3333.333333333333,-0.21420300991019584,-12.272928426853168,-2.285388030946389,1.247656540659792
2576.923076923077,3333.333333333333,-0.22790660481230252,-13.058086578900872,-2.5858491742530187,1.253840026993214
2666.6666666666665,3333.333333333333,-0.2417180217351587,-13.849422477676093,-2.9071836725372613,1.2604320135751672
2756.4102564102564,3333.333333333333,-0.2555927643321232,-14.644386670312542,-3.2486396387553573,1.2674129111043424
2846.1538461538457,3333.333333333333,-0.2694869088926396,-15.440462513574783,-3.6092372974253384,1.2747584506704315
2935.8974358974356,3333.333333333333,-0.2833576627933021,-16.235198170747367,-3.987788644069823,1.2824402043152079
3025.6410256410254,3333.333333333333,-0.297163889131691,-17.026236670939408,-4.3829226061883775,1.2904262179217878
3115.3846153846152,3333.333333333333,-0.3108665802350272,-17.811343039132034,-4.793114544887301,1.2986817264542982
3205.128205128205,3333.333333333333,-0.32442926593162225,-18.58842768840938,-5.216718753528382,1.307169918344184
3294.871794871795,3333.333333333333,-0.33781834636918406,-19.355565489042846,-5.652002529598565,1.3158527151553843
3384.6153846153848,3333.333333333333,-0.35100334340037126,-20.11101017182239,-6.097180417927461,1.3246915344237964
3474.358974358974,3333.333333333333,-0.36395706877236234,-20.853203964609012,-6.550447336267262,1.3336480073734476
3564.102564102564,3333.333333333333,-0.3766557112350123,-21.58078258326447,-7.010009478914725,1.3426846285077687
3653.846153846154,3333.333333333333,-0.38907884797513115,-22.29257588678719,-7.47411212661685,1.351765320224756
3743.5897435897436,3333.333333333333,-0.40120938833521663,-22.987604652633195,-7.941063746411736,1.3608559019849997
3833.333333333333,3333.333333333333,-0.4130334595173334,-23.665074028030748,-8.409256020173995,1.3699244596288795
3923.076923076923,3333.333333333333,-0.42454024492187975,-24.32436426747399,-8.87717967647058,1.3789416157801402
4012.8205128205127,3333.333333333333,-0.4357217860054771,-24.965019380016255,-9.343436203283861,1.3878807066228216
4102.5641025641025,3333.333333333333,-0.4465727581831287,-25.58673428940957,-9.806745681283546,1.396717873577274
4192.3076923076915,3333.333333333333,-0.4570902304891135,-26.18934106368823,-10.265951095870552,1.4054320805325207
4282.051282051281,3333.333333333333,-0.467273417593465,-26.772794706759615,-10.72001956262454,1.4140050684130865
4371.794871794871,3333.333333333333,-0.47712343147988556,-27.337158930596765,-11.168040939519564,1.4224212591245409
4461.538461538461,3333.333333333333,-0.48664303874011433,-27.88259224922997,-11.609224306586086,1.4306676205177653
4551.282051282051,3333.333333333333,-0.49583642811834117,-28.40933466002277,-12.042892776600667,1.4387335031252686
4641.025641025641,3333.333333333333,-0.5047089917114987,-28.917695107372126,-12.468477065804851,1.446610458227159
4730.7692307692305,3333.333333333333,-0.5132671221383879,-29.408039861355366,-12.885508207887442,1.4542920454478627
4820.51282051282,3333.333333333333,-0.521518027054205,-29.880781890195433,-13.293609742833024,1.4617736366853136
4910.25641025641,3333.333333333333,-0.5294695616133427,-30.336371261086438,-13.692489658970564,1.4690522218195066
5000.0,3333.333333333333,-0.5371300788671801,-30.77528656861847,-14.081932314786261,1.4761262203963041
1500.0,3512.8205128205127,-0.07422340306046854,-4.252687736463245,-0.2753292415966002,1.204955371362666
1589.7435897435898,3512.8205128205127,-0.08321152943017449,-4.767669443177638,-0.3460082110538498,1.2062252465613423
1679.4871794871794,3512.8205128205127,-0.09266293627708351,-5.309195165966575,-0.42901388169981347,1.2077154436288944
1769.2307692307693,3512.8205128205127,-0.10256103986708293,-5.87631472685683,-0.5254774879742907,1.2094456903327857
1858.974358974359,3512.8205128205127,-0.11288688619161166,-6.467942141152999,-0.6364960931711683,1.211434931163371
1948.7179487179487,3512.8205128205127,-0.12361907889630054,-7.082851488052764,-0.7631112887054314,1.2137009216751535
2038.4615384615386,3512.8205128205127,-0.1347337526532946,-7.719675384993337,-0.9062869604010482,1.21625980870559
2128.205128205128,3512.8205128205127,-0.14620459839056663,-8.376906433184656,-1.0668867348578193,1.2191257092343506
2217.948717948718,3512.8205128205127,-0.15800294543310367,-9.052901923952685,-1.245651832632244,1.2223103027729265
2307.6923076923076,3512.8205128205127,-0.17009790375642356,-9.745891989265541,-1.4431801401393773,1.225822453650259
2397.4358974358975,3512.8205128205127,-0.18245656725817425,-10.453991248338227,-1.6599073568295375,1.229667880143173
2487.1794871794873,3512.8205128205127,-0.1950442763261615,-11.175213851672451,-1.8960910682340626,1.233848886898996
2576.923076923077,3512.8205128205127,-0.20782493517745879,-11.907491663248305,-2.151798532402527,1.2383641754041723
2666.6666666666665,3512.8205128205127,-0.22076137665791187,-12.648695161996237,-2.4268988455556917,1.2432087443713857
2756.4102564102564,3512.8205128205127,-0.23381576463963266,-13.396656497475144,-2.7210599768436983,1.2483738879811968
2846.1538461538457,3512.8205128205127,-0.24695002204888644,-14.149194014063816,-3.033750942375113,1.2538472951810045
2935.8974358974356,3512.8205128205127,-0.2601262710834879,-14.904137473559805,-3.364249140947928,1.2596132480776538
3025.6410256410254,3512.8205128205127,-0.2733072714718027,-15.659353165570543,-3.7116526176846576,1.265652912288989
3115.3846153846152,3512.8205128205127,-0.28645684275030464,-16.412768102235148,-4.074896778067405,1.2719447073866867
3205.128205128205,3512.8205128205127,-0.2995402574812997,-17.162392547940456,-4.452774863652175,1.2784647416684203
3294.871794871795,3512.8205128205127,-0.31252459400882193,-17.90634023074503,-4.843961338515202,1.2851872927505872
3384.6153846153848,3512.8205128205127,-0.3253790396065529,-18.642845711475534,-5.247037233382034,1.2920853140546642
3474.358974358974,3512.8205128205127,-0.3380751375103493,-19.37027853764796,-5.660516457114728,1.2991309472085166
3564.102564102564,3512.8205128205127,-0.3505869741331388,-20.087153970091016,-6.0828721109440265,1.3062960215986381
3653.846153846154,3512.8205128205127,-0.3628913055201293,-20.792140228295924,-6.51256192193358,1.3135525245767568
3743.5897435897436,3512.8205128205127,-0.3749676246327033,-21.484062345499584,-6.948052036769036,1.3208730288546968
3833.333333333333,3512.8205128205127,-0.3867981732074724,-22.161902848158366,-7.38783857074834,1.328231067091225
3923.076923076923,3512.8205128205127,-0.3983679036307251,-22.824799571514852,-7.830466474923847,1.3356014472671016
4012.8205128205127,3512.8205128205127,-0.4096643974572899,-23.472040991072603,-8.274545452911719,1.3429605058827583
4102.5641025641025,3512.8205128205127,-0.4206777478924076,-24.103059489303416,-8.718762816433866,1.3502862990814577
4192.3076923076915,3512.8205128205127,-0.4314004137883244,-24.717422990268314,-9.16189330669026,1.357558734355551
4282.051282051281,3512.8205128205127,-0.4418270525524248,-25.31482538595877,-9.602806021875853,1.3647596474613808
4371.794871794871,3512.8205128205127,-0.45195433890340686,-25.895076151790484,-10.04046867726862,1.3718728305385555
4461.538461538461,3512.8205128205127,-0.46178077573269216,-26.458089509760445,-10.473949483562873,1.3788840182394837
4551.282051282051,3512.8205128205127,-0.4713065025121821,-27.003873451019967,-10.902416963652684,1.38578083899641
4641.025641025641,3512.8205128205127,-0.480533105808964,-27.53251887916706,-11.325138041277027,1.3925527384755285
4730.7692307692305,3512.8205128205127,-0.4894634355819921,-28.044189084821593,-11.741474730862777,1.399190881887089
4820.51282051282,3512.8205128205127,-0.4981014300902962,-28.539109713604603,-12.150879740732057,1.4056880412290995
4910.25641025641,3512.8205128205127,-0.5064519514684217,-29.01755934530496,-12.552891275548184,1.4120384728228428
5000.0,3512.8205128205127,-0.5145206333418701,-29.479860762887267,-12.947127291970384,1.4182377897197873
1500.0,3692.307692307692,-0.06726364220451862,-3.8539228129969576,-0.22613459860428842,1.2035056783518117
1589.7435897435898,3692.307692307692,-0.07543456055992237,-4.3220819495075675,-0.28438375383177394,1.204407407301206
1679.4871794871794,3692.307692307692,-0.08403607109360214,-4.81491220052474,-0.3528953081992414,1.205467329901633
1769.2307692307693,3692.307692307692,-0.09305562744871601,-5.331694712753164,-0.43265514541683814,1.2067003537433378
1858.974358974359,3692.307692307692,-0.10247882254933048,-5.8716040215467284,-0.5246360723347498,1.2081210800910684
1948.7179487179487,3692.307692307692,-0.11228930432597173,-6.433703222338277,-0.6297822381011287,1.2097435466918345
2038.4615384615386,3692.307692307692,-0.12246871997347558,-7.016940776849678,-0.7489925136593634,1.2115809552207926
2128.205128205128,3692.307692307692,-0.1329966938692373,-7.620149247900727,-0.883103174012656,1.2136453896133887
2217.948717948718,3692.307692307692,-0.14385084370964837,-8.242046223958878,-1.0328703130616956,1.2159475329942575
2307.6923076923076,3692.307692307692,-0.15500683853039512,-8.881237643457473,-1.1989524981864008,1.2184963921638767
2397.4358974358975,3692.307692307692,-0.16643850106504243,-9.536223659510588,-1.3818942315562466,1.2212990395077234
2487.1794871794873,3692.307692307692,-0.1781179553963844,-10.205407099712271,-1.5821108200106182,1.2243603826209761
2576.923076923077,3692.307692307692,-0.19001581912696194,-10.887104476696143,-1.799875258843775,1.2276829717884956
2666.6666666666665,3692.307692307692,-0.2021014374284445,-11.579559398177159,-2.0353077024547916,1.2312668546575933
2756.4102564102564,3692.307692307692,-0.21434315443785157,-12.280958116809696,-2.288368024805565,1.235109485976146
2846.1538461538457,3692.307692307692,-0.2267086156806614,-12.989446857755294,-2.558851866516476,1.2392056981896105
2935.8974358974356,3692.307692307692,-0.23916509364882124,-13.703150472928547,-2.8463904283120067,1.2435477361107177
3025.6410256410254,3692.307692307692,-0.25167982746715817,-14.420191902448895,-3.150454110819667,1.2481253559659264
3115.3846153846152,3692.307692307692,-0.26422036684219824,-15.138711881456318,-3.4703599294610754,1.2529259860961102
3205.128205128205,3692.307692307692,-0.2767549102648044,-15.856888317695118,-3.8052824629091875,1.2579349436779947
3294.871794871795,3692.307692307692,-0.2892526277510459,-16.572954783203603,-4.154267937049438,1.263135699263737
3384.6153846153848,3692.307692307692,-0.30168395922752606,-17.28521761053405,-4.516250915056919,1.268510178902306
3474.358974358974,3692.307692307692,-0.3140208809290585,-17.992071156215214,-4.890072967086567,1.2740390922478277
3564.102564102564,3692.307692307692,-0.3262371337752703,-18.69201088576783,-5.274502635775901,1.279702274448731
3653.846153846154,3692.307692307692,-0.3383084095038213,-19.38364403835251,-5.6682559980765435,1.2854790297473486
3743.5897435897436,3692.307692307692,-0.3502124922288555,-20.06569773747156,-6.070017147917184,1.2913484655356275
3833.333333333333,3692.307692307692,-0.36192935493700146,-20.737024519782548,-6.478457982707808,1.2972898069883683
3923.076923076923,3692.307692307692,-0.3734412121197224,-21.396605350709823,-6.892256762230764,1.303282684175198
4012.8205128205127,3692.307692307692,-0.38473253118531514,-22.043550278303886,-7.310115012224205,1.3093073855659174
4102.5641025641025,3692.307692307692,-0.3957900064410298,-22.677096942526674,-7.730772457874013,1.3153450739248878
4192.3076923076915,3692.307692307692,-0.40660250026020966,-23.296607204376972,-8.153019786048144,1.3213779625926099
4282.051282051281,3692.307692307692,-0.4171609565526834,-23.901562188109065,-8.575709142301758,1.3273894519609484
4371.794871794871,3692.307692307692,-0.42745829186263984,-24.491556041600603,-8.99776236403611,1.3333642274824387
4461.538461538461,3692.307692307692,-0.43748926936648846,-25.066288716961804,-9.418177031157072,1.339288321769422
4551.282051282051,3692.307692307692,-0.44725036078280567,-25.625558058558155,-9.836030478380176,1.3451491442231565
4641.025641025641,3692.307692307692,-0.45673960078999853,-26.169251461756996,-10.25048195874444,1.3509354822004485
4730.7692307692305,3692.307692307692,-0.46595643802612813,-26.697337335846246,-10.660773176917381,1.356637478008496
4820.51282051282,3692.307692307692,-0.4749015861659672,-27.209856571378324,-11.066227425339271,1.3622465860620372
4910.25641025641,3692.307692307692,-0.48357687797237575,-27.706914177929956,-11.466247558508492,1.3677555143902833
5000.0,3692.307692307692,-0.49198512463392313,-28.188671224741586,-11.860313033296311,1.3731581543943983
1500.0,3871.7948717948716,-0.061229233491192886,-3.508176661866423,-0.18739239591510914,1.202519984475606
1589.7435897435898,3871.7948717948716,-0.06868550286473814,-3.9353894278832207,-0.23579219361589132,1.203170079210524
1679.4871794871794,3871.7948717948716,-0.07654151794639111,-4.385505935853058,-0.292787212900647,1.2039352186693963
1769.2307692307693,3871.7948717948716,-0.0847876923925232,-4.857976928745057,-0.35923235298219724,1.2048266708989173
1858.974358974359,3871.7948717948716,-0.09341297720736538,-5.352169345733792,-0.435982046127692,1.2058556331187753
1948.7179487179487,3871.7948717948716,-0.10240477773572705,-5.867361566232419,-0.5238788699462038,1.2070330679046095
2038.4615384615386,3871.7948717948716,-0.1117488884003025,-6.402739670615775,-0.6237412004331144,1.2083695264861252
2128.205128205128,3871.7948717948716,-0.12142944905240062,-6.957394939301409,-0.7363500904105647,1.2098749621432985
2217.948717948718,3871.7948717948716,-0.13142892661425257,-7.530322800931292,-0.8624356199547267,1.2115585376022577
2307.6923076923076,3871.7948717948716,-0.14172812530319265,-8.12042341817423,-1.0026630253243685,1.213428431202591
2397.4358974358975,3871.7948717948716,-0.1523062281300227,-8.726504065406997,-1.157618966462326,1.2154916473606636
2487.1794871794873,3871.7948717948716,-0.16314087155642185,-9.34728340626883,-1.3277983356369982,1.2177538374160817
2576.923076923077,3871.7948717948716,-0.17420825419641348,-9.981397721796705,-1.5135920365679456,1.2202191372502222
2666.6666666666665,3871.7948717948716,-0.18548327928952177,-10.627409073535908,-1.715276170308011,1.2228900280468868
2756.4102564102564,3871.7948717948716,-0.19693972941079899,-11.283815313687233,-1.933003048139037,1.2257672261842236
2846.1538461538457,3871.7948717948716,-0.20855047058301343,-11.9490617798739,-2.166794411215167,1.2288496074890112
2935.8974358974356,3871.7948717948716,-0.220287681697306,-12.621554439976904,-2.4165371719905404,1.2321341699653499
3025.6410256410254,3871.7948717948716,-0.23212310401322955,-13.299674187434276,-2.6819819060351913,1.2356160376795855
3115.3846153846152,3871.7948717948716,-0.24402830457674604,-13.981791933980539,-2.9627442191688225,1.2392885068231903
3205.128205128205,3871.7948717948716,-0.2559749467337451,-14.666284108929652,-3.2583090001885084,1.2431431331923037
3294.871794871795,3871.7948717948716,-0.2679350605768901,-15.35154815463785,-3.568037451321715,1.2471698585392896
3384.6153846153848,3871.7948717948716,-0.2798813061711384,-16.03601760821503,-3.891176674903307,1.2513571715941292
