1.012784040316728508e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.683757407656418473e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.983198842495710768e-03
