1.470282358195607042e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.448240567308173493e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.489102465688409711e-03
